X,Y,DEM,Runoff,FCO,Faults,Slope,SPI,TWI,Rain,TRI,UD,Aspect,Curvature,NDVI,Manning
301936.6008,2445900.893,1848,426.3859863,0,3951.600098,1.13995,0.0994909,8.0114698,55,0.61116,12.4413004,217.8880005,-0.0009766,0.37687102,0.050000001
302136.6008,2445900.893,1848,286.3789978,0,4074.060059,0.446286,0.0389459,8.9493599,46,0.498982,7.8885798,206.5650024,-0.0009766,0.400478929,0.050000001
302336.6008,2445900.893,1848,145.2480011,0,4203.709961,0.283984,0.0247821,9.4014196,46,0.470948,6.2167201,52.0709991,-0.0009766,0.331430614,0.050000001
302536.6008,2445900.893,1849,13.4535999,0,4338.100098,0.901845,0.078706,8.24582,46,0.495775,6.9396,236.3150024,-0.0800781,0.437476814,0.050000001
302736.6008,2445900.893,1848,116.9319992,0,4476.700195,1.94134,0.338953,7.8842902,46,0.506329,7.14887,34.5093994,0.0395508,0.417639464,0.050000001
302936.6008,2445900.893,1848,256.9119873,0,4621.160156,0.447378,0,8.2537699,46,0.484743,7.3061099,333.5050049,0.759277,0.388312697,0.029999999
303136.6008,2445900.893,1849,431.1530151,0.0538935,4768.979981,1.71022,0.597147,8.5219603,46,0.509156,8.1210899,37.8678017,-0.0791016,0.424055964,0.029999999
303336.6008,2445900.893,1848,334.3680115,0.132553,4919.720215,0.552974,0,8.0418501,46,0.52356,8.8533497,341.5650024,0.0004883,0.447354555,0.050000001
303536.6008,2445900.893,1849,202.9409943,0.319866,5075.350098,0.72046,0.0628743,8.4703999,46,0.500611,8.5682297,33.7034988,0.0009766,0.396547645,0.050000001
303736.6008,2445900.893,1849,66.0681,0.612656,5233.27002,0.269521,0.0235199,9.4536896,46,0.479675,9.3039598,248.1990051,-0.0800781,0.489955187,0.029999999
303936.6008,2445900.893,1848,68.0147018,1.14415,5393.180176,1.59883,0.279117,8.0785198,46,0.426052,9.0442801,189.9029999,-0.120605,0.402875245,0.050000001
304136.6008,2445900.893,1848,202.9700012,1.45259,5557.259766,0.62711,0.0547269,8.6091805,49,0.52439,8.7006502,208.6100006,0.0400391,0.376656562,0.029999999
304336.6008,2445900.893,1847,344.0130005,1.72235,5722.859863,0.921531,0,7.5310702,49,0.512676,9.7890797,310.6220093,0.0390625,0.369178563,0.050000001
304536.6008,2445900.893,1849,517.8729858,1.73628,5889.75,1.0292,0,7.4205499,49,0.483871,11.2269001,240.9420013,0.0791016,0.329425514,0.029999999
304736.6008,2445900.893,1849,707.0679932,1.50438,6060.290039,2.52616,0,6.52209,72,0.581367,13.7293997,88.2832031,0.841309,0.544699013,0.029999999
304936.6008,2445900.893,1850,900.4140015,1.21403,6231.790039,0.8076,0.916239,10.3021002,72,0.475028,15.8886995,338.1950073,-0.401367,0.436168581,0.029999999
305136.6008,2445900.893,1849,877.3140259,0.691154,6404.060059,1.62816,0.710598,8.75348,72,0.508671,20.1294003,349.3940125,0.0390625,0.420216322,0.050000001
305336.6008,2445900.893,1849,734.6790161,0.372115,6579.600098,0.604742,0,7.9523602,72,0.527439,21.0911999,294.4440002,0.120117,0.513963521,0.050000001
305536.6008,2445900.893,1849,576.7810059,0.0347805,6755.669922,2.91184,0.762963,7.7660899,72,0.530171,21.8094997,11.8845997,0.0009766,0.470015347,0.029999999
305736.6008,2445900.893,1849,378.0119934,0,6932.160156,1.08188,2.64379,10.7378998,72,0.6491,21.3997002,56.3189011,0.0805664,0.456306338,0.050000001
305936.6008,2445900.893,1849,177.0249939,0,7111.620117,0.364361,0,8.4590397,72,0.512195,20.6541996,15.9454002,0.0800781,0.450451851,0.029999999
306136.6008,2445900.893,1848,22,0,7291.310059,3.0148799,0.79001,7.7312498,72,0.509086,17.8610001,319.7130127,0.160156,0.410887212,0.100000001
306336.6008,2445900.893,1849,221,0,7471.120117,1.07745,0.564207,9.3206396,72,0.514983,12.5232,3.99543,0.0795898,0.459534943,0.050000001
296136.6008,2445700.893,1922,105.9909973,0.437865,3241.929932,2.50508,4.1561499,9.5262203,72,0.467368,12.8863001,3.4222,0.158691,0.61723417,0.050000001
296336.6008,2445700.893,1917,167.322998,0.301362,3406.48999,5.0000601,6.5616202,8.6100397,72,0.459986,13.4863005,36.8720016,-0.0795898,0.496786386,0.050000001
296536.6008,2445700.893,1911,26.4764004,0.139276,3573.929932,6.3901701,0.559962,6.2836699,72,0.488556,13.8627996,217.048996,0.119629,0.556988001,0.050000001
296736.6008,2445700.893,1916,208.5399933,0.114706,3591.040039,0.211908,0,9.0010405,72,0.628571,16.8096008,45,0.0400391,0.495181233,0.050000001
296936.6008,2445700.893,1914,383.6589966,0.157013,3560.540039,4.7114501,0.824148,6.9958,72,0.519948,19.2488003,346.1870117,-0.0009766,0.436971247,0.050000001
297136.6008,2445700.893,1919,557.6599731,0.231338,3541.280029,11.3416996,3.0086,6.3940701,72,0.438281,24.6310997,351.7619934,-1.43896,0.410701722,0.050000001
297336.6008,2445700.893,1915,526.9240112,0.349608,3533.26001,8.3102398,5.1122499,7.4043498,72,0.505455,27.7297001,28.1856003,-0.0795898,0.4666439,0.050000001
297536.6008,2445700.893,1913,396.5480042,0.400898,3536.530029,5.6340799,0.493249,6.4105301,72,0.496439,28.7698994,3.30705,-0.119629,0.405329078,0.050000001
297736.6008,2445700.893,1913,343,0.441262,3551.090088,3.2843101,0,6.2591901,72,0.706187,28.9176006,53.044899,-1.12012,0.478830785,0.050000001
297936.6008,2445700.893,1909,352.881012,0.481211,3576.639893,4.8603902,0.425162,6.5590701,72,0.589671,24.4685993,36.6367989,0.0415039,0.406095773,0.050000001
298536.6008,2445700.893,1893,78.4092026,0.511285,3515.280029,1.5971,0.557629,8.5904303,55,0.546287,19.2315998,39.9149017,0.121094,0.422253668,0.050000001
298736.6008,2445700.893,1889,73,0.482758,3461.729981,4.1627498,1.09171,7.4078002,55,0.470242,22.9337006,65.8945999,0.560547,0.411430955,0.050000001
298936.6008,2445700.893,1884,126.3960037,0.451924,3419.350098,4.0700798,0.355774,6.7372398,55,0.525194,27.3607006,37.0091019,0.600586,0.399861902,0.050000001
299136.6008,2445700.893,1881,312.1279907,0.403382,3388.399902,2.60058,2.2709501,8.8909101,55,0.463914,26.5764008,56.7686996,-0.0810547,0.340902001,0.050000001
299336.6008,2445700.893,1877,149.0370026,0.285878,3368.790039,2.09341,2.5586801,9.4182501,55,0.513468,24.3953991,29.3190994,0.0009766,0.426997125,0.050000001
300936.6008,2445700.893,1862,181.9700012,0.234868,3629.120117,1.52328,0.13296,7.7214899,55,0.469153,16.993,113.1959991,-0.0791016,0.398331702,0.050000001
301536.6008,2445700.893,1853,532.0910034,0,3895.290039,1.78906,24.9876995,11.9488001,55,0.385894,15.7370996,277.2120056,-2.1601601,0.380308658,0.050000001
301736.6008,2445700.893,1851,483.993988,0,4000.649902,3.0745599,2.68559,8.7232199,55,0.489607,11.7489004,75.3912964,0,0.388747931,0.050000001
301936.6008,2445700.893,1850,298.4119873,0,4112.569824,0.443434,0.193485,10.0544004,55,0.593496,9.6612101,106.3899994,0.0400391,0.415613174,0.050000001
302136.6008,2445700.893,1849,144.9589996,0,4230.379883,0.491652,0.51486,10.7243996,55,0.554878,6.3292298,104.7440033,-0.0800781,0.394610643,0.029999999
302336.6008,2445700.893,1849,3.6055501,0,4355.370117,0.355664,0,8.4832001,55,0.287805,6.2747598,39.2893982,-0.0400391,0.350197494,0.029999999
302536.6008,2445700.893,1850,134.9519958,0,4485.220215,0.609924,9.8470001,13.1695995,55,0.403996,6.9531598,35.0578003,-0.439941,0.412427425,0.050000001
302736.6008,2445700.893,1848,266.3269958,0,4619.399902,1.07512,0.0938314,8.0700397,55,0.504994,7.3013401,268.6659851,0.0405273,0.488248795,0.050000001
302936.6008,2445700.893,1849,399.1549988,0,4759.540039,0.348375,0.577625,11.4996004,55,0.586016,7.8887401,68.8975983,-0.680664,0.49859497,0.050000001
303136.6008,2445700.893,1848,319.3200073,0.0062437,4903.180176,0.799561,1.11645,10.5063,55,0.499237,8.3324299,180,-0.0004883,0.463953435,0.050000001
303336.6008,2445700.893,1849,184.0429993,0.0444978,5049.919922,0.257642,0,8.8056202,55,0.534146,8.2336903,299.0549927,0,0.401689798,0.050000001
303536.6008,2445700.893,1849,53.907299,0.130588,5201.660156,0.564943,0.0493014,8.7135897,55,0.583206,8.9218302,314.9559937,-0.15918,0.362383753,0.050000001
303736.6008,2445700.893,1849,77.8331985,0.216418,5355.859863,1.5022,1.96679,9.8148699,55,0.437966,9.7219105,288.428009,-0.359375,0.488420606,0.050000001
303936.6008,2445700.893,1849,214.2200012,0.499366,5512.209961,1.42506,0,7.0950198,55,0.658216,8.5497103,254.7409973,0.438965,0.579354405,0.029999999
304136.6008,2445700.893,1848,350.4639893,0.695425,5672.850098,1.69736,0.740816,8.7118397,55,0.613588,7.6356301,226.1950073,0.201172,0.424315214,0.050000001
304336.6008,2445700.893,1849,484.6610107,0.876583,5835.169922,0.934401,0,7.5172,55,0.462869,7.9594898,285.5339966,0.200684,0.461396366,0.050000001
304536.6008,2445700.893,1850,623.6870117,0.884745,5998.939941,1.39309,3.28299,10.4498997,55,0.5,9.5111198,279.2909851,-0.359863,0.410888046,0.050000001
304736.6008,2445700.893,1850,787.8690186,0.724171,6166.459961,0.982729,11.4926996,12.3719997,55,0.42723,12.0122004,82.6852036,-0.19873,0.373070836,0.029999999
304936.6008,2445700.893,1850,965.1619873,0.534686,6335.080078,0.855164,0,7.6058302,46,0.649034,14.6608,232.1609955,0.0805664,0.355514526,0.029999999
305136.6008,2445700.893,1852,957.5079956,0.234707,6504.620117,1.41785,0,7.1001,46,0.467033,20.0513,319.2940063,0.239258,0.388331801,0.050000001
305336.6008,2445700.893,1851,776.6209717,0.070443,6677.52002,0.675693,0.766572,10.4805002,46,0.522589,22.1597996,51.0127983,-0.0400391,0.34608677,0.029999999
305536.6008,2445700.893,1850,584,0,6851.069824,1.2747999,0.222528,8.3051004,46,0.474369,24.2138004,101.3209991,-0.0395508,0.420525163,0.050000001
305736.6008,2445700.893,1850,385,0,7025.160156,0.799866,0.418829,9.6185999,46,0.482197,22.8687992,0.0218603,0.0805664,0.433675587,0.050000001
305936.6008,2445700.893,1850,184,0,7202.310059,0.558608,0,8.0317202,46,0.6337,21.6215992,206.5789948,0.199707,0.526972711,0.050000001
306136.6008,2445700.893,1849,16,0,7379.779785,1.11005,0.0968811,8.0380497,46,0.418779,18.3218002,352.2260132,-0.200684,0.408682764,0.050000001
306336.6008,2445700.893,1849,213.1380005,0,7557.490234,1.07499,3.6589899,11.0658998,46,0.58762,13.7217999,17.5811005,-0.239258,0.510767281,0.100000001
296536.6008,2445500.893,1914,62.2655983,0.0539165,3685.149902,2.26265,0,6.63239,74,0.420069,8.7590904,44.0928993,0.641113,0.496576846,0.050000001
296736.6008,2445500.893,1915,109.7720032,0.0290989,3788.959961,5.18788,4.5396199,8.1982698,74,0.381392,10.8562002,296.3150024,-1.3999,0.441457719,0.029999999
297336.6008,2445500.893,1944,590.0410156,0.247065,3734.25,9.4040403,347.7990112,11.2419004,74,0.474209,20.1093006,49.9602013,-2.04004,0.449916959,0.100000001
297536.6008,2445500.893,1933,433.0140076,0.290462,3737.340088,10.6308002,0,5.0741301,74,0.511117,22.8488007,20.2255001,1.7207,0.44280836,0.050000001
297736.6008,2445500.893,1922,287.4179993,0.31097,3751.120117,7.0043502,1.22859,6.59653,74,0.474201,22.7691994,51.0836983,-0.0800781,0.394001186,0.029999999
297936.6008,2445500.893,1914,176.3999939,0.329638,3775.320068,5.5959702,0,5.7242098,74,0.494113,20.0949001,37.7336006,0.640625,0.340088278,0.050000001
298536.6008,2445500.893,1898,151.8190002,0.36425,3707.929932,4.1965699,0,6.0133801,74,0.497003,14.7951002,21.6753006,0.319336,0.379100651,0.029999999
298736.6008,2445500.893,1893,53.9351006,0.359274,3657.199951,5.8139901,6.1092801,8.25068,43,0.5,16.4314003,63.4348984,0,0.424525201,0.050000001
298936.6008,2445500.893,1889,128.4720001,0.347379,3617.110107,6.24509,0,5.6136799,43,0.493688,20.6494007,37.1912994,0.760254,0.379739314,0.100000001
299136.6008,2445500.893,1885,215.9839935,0.304991,3587.860107,4.03509,17.9880009,10.0039997,43,0.502113,20.1991997,69.3171997,0.0791016,0.429179817,0.100000001
299336.6008,2445500.893,1882,36.3592987,0.20169,3569.350098,2.98894,2.6106601,8.7515097,43,0.577607,17.757,17.5358009,0.240234,0.426504016,0.029999999
299536.6008,2445500.893,1878,131.3999939,0.124917,3562.120117,3.4105101,24.7315006,10.6521997,43,0.491318,14.7132998,25.6294994,-0.0795898,0.435465425,0.050000001
301736.6008,2445500.893,1852,462,0,4170.939941,2.1238899,10.0129995,10.7031002,43,0.358974,7.3477898,47.8652992,-0.719727,0.415496945,0.029999999
301936.6008,2445500.893,1850,262,0,4278.399902,2.34798,1.4350801,8.6747704,43,0.501772,5.94802,63.4416008,0.0791016,0.392672718,0.050000001
302136.6008,2445500.893,1849,63,0,4391.77002,0.538476,0,8.0684299,43,0.581221,5.7420402,338.1740112,0.479004,0.379185617,0.100000001
302336.6008,2445500.893,1850,138,0,4512.290039,2.48264,0,6.5394902,43,0.533578,6.0094199,244.9850006,0.479004,0.377696067,0.050000001
302536.6008,2445500.893,1849,279.3080139,0,4637.75,3.04071,1.85918,8.4158497,43,0.447093,7.33988,225.6589966,-0.320801,0.368065774,0.050000001
302736.6008,2445500.893,1848,417.3070068,0,4767.640137,1.95103,0,6.7807002,43,0.463376,7.8892999,88.5211029,0.398926,0.406971157,0.029999999
302936.6008,2445500.893,1849,305.125,0,4903.540039,0.625208,0.272805,9.7108297,43,0.541571,8.1810398,357.678009,-0.160645,0.402661502,0.050000001
303136.6008,2445500.893,1849,171.0579987,0,5043.089844,0.879066,0.383589,9.3700199,43,0.48103,8.4259996,274.8989868,-0.0800781,0.402142256,0.050000001
303336.6008,2445500.893,1850,36.7695999,0.0059616,5185.870117,0.510041,1.69138,11.7861996,43,0.305344,8.9030704,191.2830048,0,0.395804107,0.050000001
303536.6008,2445500.893,1850,98.9949036,0.0518182,5333.740234,0.604187,1.4763401,11.3205996,43,0.515093,9.1658697,335.5320129,-0.240234,0.417990029,0.050000001
303736.6008,2445500.893,1850,226.2960052,0.0877785,5484.229981,0.984887,1.28932,10.2371998,43,0.512676,7.92628,293.9679871,0.0405273,0.361852437,0.029999999
303936.6008,2445500.893,1850,360.6489868,0.172337,5637.02002,0.22287,0,8.9505997,43,0.555102,7.5932102,296.6000061,0.0405273,0.396497846,0.050000001
304136.6008,2445500.893,1850,498.0920105,0.272796,5794.200195,0.671475,0,7.8476701,74,0.565041,6.69735,296.5650024,0.800781,0.483239084,0.029999999
304336.6008,2445500.893,1850,633.6599731,0.378886,5953.209961,0.580437,0,7.9933801,74,0.555749,6.5911999,82.5686035,0.320313,0.348364413,0.050000001
304536.6008,2445500.893,1851,767.1939697,0.382558,6113.819824,1.33884,8.1798601,11.4201002,74,0.508997,7.6384001,327.2080078,0.0800781,0.349580735,0.050000001
304736.6008,2445500.893,1853,907.2730103,0.283582,6278.279785,0.22287,0.0194488,9.6437502,74,0.444898,10.2943001,296.6000061,-0.0405273,0.381913424,0.029999999
304936.6008,2445500.893,1851,1062.920044,0.180717,6443.970215,0.749451,0.0654045,8.4309502,74,0.524972,12.9970999,53.1441002,0.0009766,0.356295973,0.029999999
305136.6008,2445500.893,1852,872.8400269,0.0366498,6610.720215,0.694993,0,7.8132501,74,0.590389,19.1961002,239.7870026,0.358887,0.399684042,0.100000001
305336.6008,2445500.893,1853,686.0040283,0,6780.910156,3.4328101,2.0994599,8.2943096,74,0.468178,20.2931004,167.3829956,-0.0810547,0.403607905,0.050000001
305536.6008,2445500.893,1851,510.8829956,0,6951.890137,0.502985,0,8.13661,74,0.555749,23.5165005,95.7106018,0.160156,0.60617739,0.050000001
305736.6008,2445500.893,1851,353,0,7123.509766,0.10617,0.0092649,10.3852997,43,0.329268,24.5601006,135,-0.0800781,0.438194185,0.100000001
305936.6008,2445500.893,1851,152,0,7298.27002,0.491963,0,8.1587696,43,0.518318,24.1196003,23.9733009,0.199707,0.658081114,0.050000001
306136.6008,2445500.893,1850,35.3835983,0,7473.470215,0.61907,2.0529599,11.5924997,43,0.416159,21.9853001,104.0360031,-0.280273,0.548071861,0.029999999
306336.6008,2445500.893,1850,225.5039978,0,7649,0.481354,0,8.1805696,43,0.472561,18.5583,207.8970032,-0.160156,0.457618684,0.029999999
297736.6008,2445300.893,1932,151.3999939,0.133599,3950.26001,12.2032003,4.3252301,6.5419002,43,0.507771,18.8519993,49.6556015,0.0004883,0.387007475,0.050000001
297936.6008,2445300.893,1920,10,0.120167,3973.23999,2.6400299,1437.680054,15.2161999,43,0.465921,16.4853001,52.6943016,-1.0395499,0.46738559,0.050000001
298736.6008,2445300.893,1902,127.2009964,0.181349,3852.26001,6.1294298,6.9801502,8.2715702,43,0.55991,14.6632004,61.7584,0.0805664,0.367475182,0.050000001
298936.6008,2445300.893,1895,212.1369934,0.17441,3814.219971,4.1785798,4.0182099,8.5025997,43,0.495345,16.7169991,41.6071014,-0.0410156,0.39750275,0.050000001
299136.6008,2445300.893,1889,153.6880035,0.144777,3786.48999,2.1629,1.51068,8.8747396,43,0.341053,16.6825008,56.3233986,-0.520508,0.437478542,0.050000001
299336.6008,2445300.893,1886,36.4006004,0.0769146,3768.959961,1.2313499,6.2332702,11.3186998,43,0.416476,14.2138004,84.1679001,-0.239746,0.427845597,0.050000001
301936.6008,2445300.893,1852,276.70401,0,4446.299805,1.05457,1.38056,10.1688004,43,0.436792,4.6243901,5.44662,0.0405273,0.366712898,0.050000001
302136.6008,2445300.893,1850,89.4929962,0,4555.479981,1.17026,0,7.2920799,43,0.496338,5.1761999,70.0245972,0.119141,0.384433299,0.050000001
302336.6008,2445300.893,1849,105,0,4671.779785,0.742674,11.0830002,12.8943996,43,0.493894,6.0337601,70.3588028,-0.0791016,0.378518075,0.259000003
302536.6008,2445300.893,1849,305,0,4793.069824,1.6770999,0.439181,8.3183899,74,0.538215,7.0117202,87.4344025,0.0795898,0.433936864,0.029999999
302736.6008,2445300.893,1849,299.9330139,0,4918.859863,0.0497446,0,10.4503002,74,0.488998,7.7906799,179.647995,0.360352,0.462429166,0.050000001
302936.6008,2445300.893,1850,157.6860046,0,5050.700195,1.76772,0.154309,7.5725799,74,0.54087,8.0281496,241.2619934,0.0390625,0.417808861,0.029999999
303136.6008,2445300.893,1850,22.6716003,0,5186.279785,0.205765,0,9.0304604,74,0.555012,8.7037601,165.9230042,0.160645,0.34398675,0.050000001
303336.6008,2445300.893,1850,109.6039963,0,5325.220215,2.24861,2.5522399,9.2776699,74,0.492471,8.9100399,331.4450073,0.0410156,0.419606268,0.100000001
303536.6008,2445300.893,1850,245.4160004,0,5469.330078,0.601247,0.419758,10.1554003,74,0.554974,8.2354698,16.9081993,0,0.385947317,0.050000001
303736.6008,2445300.893,1851,381.3200073,0.0023238,5616.189941,1.96468,0,6.7737198,74,0.516985,7.1607299,284.7399902,0.439453,0.388622016,0.050000001
303936.6008,2445300.893,1850,506.9679871,0.0107529,5765.479981,1.08145,2.64276,10.7383003,74,0.516129,5.9391999,146.322998,0.0009766,0.513620675,0.029999999
304136.6008,2445300.893,1851,643.9710083,0.0118906,5919.25,0.743167,0.129712,8.8448296,74,0.580733,6.1852899,312.2709961,0.159668,0.510143399,0.050000001
304336.6008,2445300.893,1851,780.8300171,0.004844,6074.990234,0.389289,2.2761099,12.6124001,43,0.698606,5.9681902,315,-0.200195,0.490552485,0.050000001
304536.6008,2445300.893,1852,915.5159912,0.0008577,6232.459961,0.459637,0.0802221,9.3253498,43,0.47644,6.8744402,135,-0.0800781,0.514988542,0.029999999
304736.6008,2445300.893,1853,1050.359985,0,6393.870117,1.30005,0.226936,8.2854795,43,0.614501,8.6680098,180,0.279785,0.373470843,0.050000001
304936.6008,2445300.893,1852,1027.52002,0,6556.640137,1.13167,0.197536,8.4242296,43,0.397033,12.5222998,30.5345001,-0.280762,0.425659627,0.029999999
305136.6008,2445300.893,1853,829.3670044,0,6720.600098,4.22928,0,6.00559,43,0.444557,17.3729,260.8200073,0.719727,0.39818725,0.050000001
305336.6008,2445300.893,1853,629.7630005,0,6888.069824,1.34159,0,7.1554098,43,0.543051,19.1483994,116.5650024,-0.0009766,0.440871805,0.100000001
305536.6008,2445300.893,1852,432.4360046,0,7056.450195,0.189218,0,9.1142902,43,0.613497,20.6047993,113.1740036,-0.0390625,0.437044114,0.029999999
305736.6008,2445300.893,1851,240.5200043,0,7225.589844,1.64851,0.575588,8.5587301,43,0.549775,22.0454006,9.6122799,0.0405273,0.489150792,0.050000001
305936.6008,2445300.893,1852,88.3233032,0,7397.939941,0.712207,0.124308,8.8873901,43,0.444444,23.3195992,288.4349976,-0.160156,0.502426147,0.029999999
306136.6008,2445300.893,1851,50.4480019,0,7570.830078,0.676122,22.9528008,13.8069,43,0.410976,23.2458992,231.0090027,-0.480469,0.488199919,0.029999999
306336.6008,2445300.893,1850,243.9940033,0.0186303,7744.160156,1.9964401,0,6.7576699,43,0.541158,22.3845997,337.9400024,0.959961,0.510712445,0.050000001
306936.6008,2445300.893,1849,838.2960205,0.121486,8273.740234,1.01122,0.176507,8.5367899,43,0.491353,20.9860001,98.5214005,0.0405273,0.431744635,0.050000001
297936.6008,2445100.893,1936,131.2100067,0.0348198,4170.359863,10.2489004,0,5.1115298,43,0.519113,11.4412003,23.1219997,0.639648,0.433387488,0.050000001
298136.6008,2445100.893,1934,265.9790039,0.0174425,4201.930176,8.5364704,20.2633991,8.6298599,43,0.474201,10.5696001,353.105011,-0.839844,0.483765721,0.050000001
299336.6008,2445100.893,1893,89.2749023,0.0172083,3967.610107,2.3074999,2.2162001,9.09764,43,0.421014,9.9889002,39.7308998,-0.480957,0.476345539,0.050000001
302136.6008,2445100.893,1854,34.9856987,0,4721.149902,0.883538,1.54216,10.6176996,74,0.423973,3.7365201,351.8590088,-0.0405273,0.357662469,0.050000001
302336.6008,2445100.893,1852,143.8919983,0,4833.470215,1.37587,0.240177,8.2287703,74,0.574237,4.6861501,70.8899002,-0.120605,0.43772769,0.050000001
302536.6008,2445100.893,1850,312.2369995,0,4950.799805,1.45144,0.253374,8.1752901,74,0.566545,5.72893,42.1878014,0.120605,0.39835605,0.050000001
302736.6008,2445100.893,1850,157.9530029,0,5072.680176,0.61907,0.162076,9.3152304,74,0.428571,6.47228,75.9637985,0,0.424966544,0.050000001
302936.6008,2445100.893,1850,17.6917992,0,5200.620117,0.3828,0,8.4096699,74,0.378049,8.0544004,78.6901016,0,0.380067647,0.050000001
303136.6008,2445100.893,1850,123.7460022,0,5332.390137,0.215268,0,8.9853096,74,0.527439,8.2434196,324.4620056,0.120117,0.455813438,0.100000001
303336.6008,2445100.893,1851,257.1090088,0,5467.620117,0.349426,1.28071,12.2621002,74,0.460733,7.9602399,0.05004,-0.318848,0.359666944,0.100000001
303536.6008,2445100.893,1851,391.9920044,0,5608.069824,0.678604,0.710654,10.4020996,74,0.541985,6.9285302,353.6480103,-0.0795898,0.581649005,0.050000001
303736.6008,2445100.893,1851,527.25,0,5751.379883,0.920137,0.160605,8.6311998,74,0.424612,6.6234398,292.3800049,-0.0800781,0.390902281,0.050000001
303936.6008,2445100.893,1852,662.5180054,0,5897.259766,0.775196,0,7.70402,74,0.62149,5.5700698,249.2250061,0.0795898,0.404075891,0.029999999
304136.6008,2445100.893,1852,789.2479858,0,6047.680176,0.649672,0,7.8806901,74,0.47561,4.9026198,344.3580017,0.120117,0.361390799,0.029999999
304336.6008,2445100.893,1852,925.934021,0,6200.200195,1.09851,0.191746,8.4539804,43,0.444625,5.1923299,318.6940002,0.0800781,0.491113722,0.029999999
304536.6008,2445100.893,1853,1062.079956,0,6354.560059,1.54001,0,7.0174098,43,0.428872,5.7961302,193.1499939,1.35938,0.393590152,0.050000001
304736.6008,2445100.893,1853,1171.75,0,6512.939941,0.424247,0,8.30686,43,0.376526,7.7223401,315,0.240234,0.404528707,0.050000001
304936.6008,2445100.893,1853,984.5529785,0,6672.810059,0.816627,0.0712678,8.3450899,43,0.473918,10.8087997,297.3410034,-0.0400391,0.44502458,0.029999999
305136.6008,2445100.893,1854,800.0529785,0,6833.979981,1.0405999,0,7.4095402,43,0.549153,14.1772003,35.2094994,0.600098,0.420071274,0.029999999
305336.6008,2445100.893,1854,603.2579956,0,6998.740234,3.2392299,0.848919,7.6593299,43,0.495216,16.7598991,81.1172028,-0.0400391,0.406607479,0.050000001
305536.6008,2445100.893,1853,407.3389893,0,7164.529785,1.64475,0,6.95158,43,0.544567,19.2875004,16.7807007,0.120117,0.484267414,0.050000001
305736.6008,2445100.893,1853,213.4309998,0,7331.169922,2.2063999,4.4306402,9.83564,43,0.616583,21.8069992,38.5533981,-0.439453,0.393490165,0.050000001
305936.6008,2445100.893,1853,18.9736996,0,7501.089844,1.73563,0.151506,7.59091,43,0.579618,24.7719002,48.507,0.0810547,0.66716516,0.100000001
306136.6008,2445100.893,1852,137.8769989,0.0159249,7671.660156,0.980037,1.53956,10.4139004,43,0.339332,26.2322998,19.3490009,-0.160645,0.631512523,0.050000001
306336.6008,2445100.893,1852,270.8970032,0.123435,7842.759766,1.71501,0,6.9097199,43,0.638861,26.6658001,120.663002,0.439453,0.413605899,0.050000001
306536.6008,2445100.893,1851,456.7909851,0.208551,8016.879883,1.49184,0.651075,8.8409595,43,0.5,29.0477009,301.2770081,-0.0390625,0.60943836,0.050000001
306736.6008,2445100.893,1851,650.7369995,0.299816,8191.359863,0.423815,0,8.3078804,43,0.332824,27.9466991,315.0580139,0.0395508,0.500984251,0.050000001
306936.6008,2445100.893,1849,846.5130005,0.317407,8366.099609,0.453211,0,8.2408199,43,0.402439,29.5655003,6.3401899,0.360352,0.459391624,0.050000001
307136.6008,2445100.893,1859,1045.48999,0.270411,8543.679688,0.707797,0.185307,9.1812801,43,0.429878,26.3593006,171.8699951,-0.0800781,0.442358881,0.100000001
302336.6008,2444900.893,1855,242.6869965,0,4999.509766,2.8466699,0.24862,7.0956101,74,0.5,4.0355802,59.3880997,-0.0004883,0.376753598,0.050000001
302536.6008,2444900.893,1851,281.0429993,0,5113.040039,2.11046,0.184252,7.3952298,74,0.489258,5.7508602,166.3070068,-0.0791016,0.551522613,0.050000001
302736.6008,2444900.893,1850,93.4773026,0,5231.140137,1.1044,0.0963873,8.0431604,74,0.462869,6.7749801,354.7999878,0.0805664,0.378374338,0.050000001
302936.6008,2444900.893,1851,57.4891014,0,5355.290039,1.11792,0.0975681,8.0309896,74,0.461033,8.4141998,10.316,-0.0004883,0.681065261,0.029999999
303136.6008,2444900.893,1851,208.470993,0,5483.350098,0.602668,1.05187,11.0003004,74,0.388719,8.1188803,265.2359924,-0.160156,0.377298325,0.050000001
303336.6008,2444900.893,1853,360.7170105,0,5614.939941,1.93514,0,6.7888799,74,0.572333,6.8175101,234.447998,0.439941,0.375990748,0.050000001
303536.6008,2444900.893,1852,537.3140259,0,5751.790039,0.50544,0,8.1317396,74,0.82768,6.7502398,327.1260071,0.199219,0.539051116,0.050000001
303736.6008,2444900.893,1852,675.1630249,0,5891.620117,0.176691,0,9.1827898,74,0.446483,6.3120098,351.7579956,0.0405273,0.449698061,0.050000001
303936.6008,2444900.893,1853,809.9730225,0,6034.100098,0.710856,0.372216,9.7365799,74,0.465039,5.40377,161.5809937,-0.919922,0.426483274,0.050000001
304136.6008,2444900.893,1853,945.4790039,0,6181.189941,1.02509,0.0894637,8.1177101,74,0.463929,4.8053999,271.3989868,-0.0004883,0.43362996,0.050000001
304336.6008,2444900.893,1853,1072.599976,0,6330.490234,1.05114,1.46781,10.2327003,74,0.46408,4.5438499,334.7000122,-0.200684,0.436905801,0.050000001
